name,price,first_name,last_name,above_100
Desiree Pham,268.0409641,Desiree,Pham,True
Melanie Park,172.17628,Melanie,Park,True
Michelle Harmon,122.2488338,Michelle,Harmon,True
Brandon Coleman,152.8992178,Brandon,Coleman,True
Anthony Fletcher,190.2763967,Anthony,Fletcher,True
Martin Allen,244.4615079,Martin,Allen,True
Jason Mcdaniel,262.5172702,Jason,Mcdaniel,True
Travis Wilkins,241.2357224,Travis,Wilkins,True
Ashlee Boyd,200.4824641,Ashlee,Boyd,True
Victoria Valdez,92.70640352,Victoria,Valdez,False
Patrick Williams,133.3841679,Patrick,Williams,True
Johnathan Edwards,50.3184255,Johnathan,Edwards,False
Daniel Chambers,49.70676439,Daniel,Chambers,False
Alexandra Austin,154.6325282,Alexandra,Austin,True
Ryan Garcia,255.7396284,Ryan,Garcia,True
Angela Mitchell,210.2831678,Angela,Mitchell,True
Joseph Navarro,222.1039813,Joseph,Navarro,True
Christina Nunez,181.0801462,Christina,Nunez,True
Derrick Sanchez,240.6222307,Derrick,Sanchez,True
Angela Ruiz,29.32475614,Angela,Ruiz,False
Gregory Mitchell,222.9774745,Gregory,Mitchell,True
Ashley Taylor,225.4311621,Ashley,Taylor,True
David Weaver,132.9876433,David,Weaver,True
Michael Becker,202.3464775,Michael,Becker,True
Bryan Lewis,149.7973081,Bryan,Lewis,True
James Villegas,57.00067131,James,Villegas,False
Samuel Alvarado,134.2274456,Samuel,Alvarado,True
Gregory Foster,67.62527961,Gregory,Foster,False
Jimmy Martin,55.81887267,Jimmy,Martin,False
Emily Wilson,265.9112018,Emily,Wilson,True
Mark Olsen,88.34406778,Mark,Olsen,False
Madeline Jones,49.46777753,Madeline,Jones,False
Tammy Becker ,69.55129904,Tammy,Becker ,False
Christine Ellis,23.7668161,Christine,Ellis,False
Justin Mcdowell,293.7831155,Justin,Mcdowell,True
Michael Cook,187.5718836,Michael,Cook,True
Jesse Johnson,275.144105,Jesse,Johnson,True
Steven Huber,268.0361435,Steven,Huber,True
Aimee Brown,209.7419023,Aimee,Brown,True
Melinda Morris,125.9765049,Melinda,Morris,True
Michael Nichols,233.1710921,Michael,Nichols,True
Amanda Rodriguez,220.9846182,Amanda,Rodriguez,True
Christina Wilson,31.71402031,Christina,Wilson,False
Karen Hughes,253.2618499,Karen,Hughes,True
Michael Dorsey,166.9866827,Michael,Dorsey,True
Alyssa Salinas,190.5909343,Alyssa,Salinas,True
Donald Mason,119.8983007,Donald,Mason,True
Amanda Mclaughlin,209.1879932,Amanda,Mclaughlin,True
Robert Herman,141.1764355,Robert,Herman,True
Tina Suarez,163.1416394,Tina,Suarez,True
James Myers,61.51331838,James,Myers,False
Destiny Morris ,148.2100335,Destiny,Morris ,True
Dean Sullivan,247.1421052,Dean,Sullivan,True
Joseph Lester,158.5898045,Joseph,Lester,True
Andrew Serrano,75.38529002,Andrew,Serrano,False
Joel Alvarez,250.5272062,Joel,Alvarez,True
Antonio Baker,128.1110253,Antonio,Baker,True
Cindy Padilla,222.8448636,Cindy,Padilla,True
Ryan Huerta,22.97106727,Ryan,Huerta,False
John Stein,93.68171884,John,Stein,False
Joshua Macias,87.41940543,Joshua,Macias,False
Kevin Walsh,122.029607,Kevin,Walsh,True
Stuart Daniels,29.76771872,Stuart,Daniels,False
Nathan White,13.59591045,Nathan,White,False
Matthew Thompson,282.7491641,Matthew,Thompson,True
Kenneth Knox,119.4441946,Kenneth,Knox,True
Steve Mitchell,172.1064114,Steve,Mitchell,True
Craig Hendricks,261.6839602,Craig,Hendricks,True
Katherine Padilla,207.174803,Katherine,Padilla,True
Ricky Kerr,48.79974033,Ricky,Kerr,False
Maria Rodriguez,16.09754651,Maria,Rodriguez,False
John Booker ,226.2358019,John,Booker ,True
Jeffrey Nguyen,191.35725,Jeffrey,Nguyen,True
Jennifer Jackson,54.60637352,Jennifer,Jackson,False
Karen Ruiz,291.7009641,Karen,Ruiz,True
Jeffrey Rodriguez,257.0114358,Jeffrey,Rodriguez,True
Andrew Garrett,243.3434991,Andrew,Garrett,True
Gloria Aguilar,246.123879,Gloria,Aguilar,True
Melissa Allison,264.5802388,Melissa,Allison,True
Amber Haynes,221.18286,Amber,Haynes,True
William Jones,63.46431006,William,Jones,False
Steven Morton,3.222866321,Steven,Morton,False
Kathy Erickson,104.8026013,Kathy,Erickson,True
Tammy Miller,241.0340095,Tammy,Miller,True
Steven Hill,237.8650125,Steven,Hill,True
Gregory Carr,103.9623567,Gregory,Carr,True
Elizabeth Vega,240.6707864,Elizabeth,Vega,True
Samuel Shields,116.0534733,Samuel,Shields,True
Jon Mcmillan,33.16746226,Jon,Mcmillan,False
Heather Simpson,283.6810902,Heather,Simpson,True
Ashley Duncan,196.9682366,Ashley,Duncan,True
Matthew Kim,188.6038146,Matthew,Kim,True
Nicole Anderson,281.7187905,Nicole,Anderson,True
Andrew Conley,161.1974791,Andrew,Conley,True
Joshua Jones,284.3000382,Joshua,Jones,True
Megan Frederick,286.5328819,Megan,Frederick,True
Shawn Yang,66.80153798,Shawn,Yang,False
Jennifer Cruz,136.1030566,Jennifer,Cruz,True
Jerry Lewis,116.5647115,Jerry,Lewis,True
Gerald Hall ,165.7863419,Gerald,Hall ,True
Lisa Williams,151.7382706,Lisa,Williams,True
Austin Dougherty,159.1601399,Austin,Dougherty,True
Tiffany Khan,180.7098851,Tiffany,Khan,True
Bradley Hanson,163.873575,Bradley,Hanson,True
Debra Lee,7.628367945,Debra,Lee,False
Juan Ellison,114.5479402,Juan,Ellison,True
Alexander Knight,83.2140554,Alexander,Knight,False
Kristy Johnson,53.28332252,Kristy,Johnson,False
Micheal Castro,252.6836234,Micheal,Castro,True
Scott Dunn,285.4456877,Scott,Dunn,True
Tyler Johnson,94.73063095,Tyler,Johnson,False
Daniel Alexander,174.9467362,Daniel,Alexander,True
Jennifer Powell,245.40014,Jennifer,Powell,True
Joseph Cross,34.92207275,Joseph,Cross,False
Stacy Wright,60.60246858,Stacy,Wright,False
Jennifer Sosa,209.1023241,Jennifer,Sosa,True
Joel Myers ,64.85581509,Joel,Myers ,False
Charles Hall,55.60324358,Charles,Hall,False
Jennifer Ward,230.3458209,Jennifer,Ward,True
Courtney Jones,177.7873713,Courtney,Jones,True
Ashley Sanders,10.16997317,Ashley,Sanders,False
Monica Thomas,248.8628482,Monica,Thomas,True
Stacey Johnston,29.29713703,Stacey,Johnston,False
Matthew Fisher,256.4910536,Matthew,Fisher,True
Stephen Caldwell,90.13948262,Stephen,Caldwell,False
Amanda Allen,252.7245451,Amanda,Allen,True
Reginald Wheeler,187.4716924,Reginald,Wheeler,True
Michael Mckee,108.4985349,Michael,Mckee,True
Elizabeth Richard,291.6208208,Elizabeth,Richard,True
Roy Park,260.1067194,Roy,Park,True
Alexander Hampton,163.4734673,Alexander,Hampton,True
Lisa Smith,107.3994506,Lisa,Smith,True
Brian Peters,160.4889305,Brian,Peters,True
Brittany King,192.2294007,Brittany,King,True
James Fuller,299.4742195,James,Fuller,True
Kevin Hernandez,268.3482239,Kevin,Hernandez,True
Jason Sanders,279.4106879,Jason,Sanders,True
Charles Garcia,28.70450704,Charles,Garcia,False
Laura Martin,127.6841221,Laura,Martin,True
Joel Aguilar,217.0083468,Joel,Aguilar,True
Gina Simmons,297.3098769,Gina,Simmons,True
William White,119.6532362,William,White,True
Matthew Odonnell,167.1080615,Matthew,Odonnell,True
Sara Barnett,248.5900599,Sara,Barnett,True
Stephanie Charles,134.0241038,Stephanie,Charles,True
Steven Barrett,298.1119629,Steven,Barrett,True
Margaret Buckley,289.2707827,Margaret,Buckley,True
Jesus Fisher,160.36012,Jesus,Fisher,True
Walter Wiggins,129.9098605,Walter,Wiggins,True
Travis Stone,197.1841651,Travis,Stone,True
Jonathan Castro,238.5105965,Jonathan,Castro,True
Richard Carroll,92.49342137,Richard,Carroll,False
Joshua Tapia,70.45020144,Joshua,Tapia,False
Ashley Wright,76.43870413,Ashley,Wright,False
Karen Smith,23.21067191,Karen,Smith,False
Kathryn Oconnell,126.4118798,Kathryn,Oconnell,True
Sarah Wagner,215.3180107,Sarah,Wagner,True
Sheryl Baker,164.4894086,Sheryl,Baker,True
Lisa Scott,148.5371736,Lisa,Scott,True
Tamara Mason,12.72067225,Tamara,Mason,False
Stephen Perez,258.4584762,Stephen,Perez,True
Michelle Fletcher,98.23209773,Michelle,Fletcher,False
Krystal Bell,105.686706,Krystal,Bell,True
Maureen Davis,131.3180759,Maureen,Davis,True
Ashley Morris,60.79234267,Ashley,Morris,False
Felicia Hammond,126.3965687,Felicia,Hammond,True
Ronald Harper,30.25918404,Ronald,Harper,False
Carol Murphy,278.4008519,Carol,Murphy,True
Cody Marquez,74.6976087,Cody,Marquez,False
Kiara Bishop,213.1519593,Kiara,Bishop,True
Jesse Moss,160.0214752,Jesse,Moss,True
Maria Mcdonald,212.9854098,Maria,Mcdonald,True
John Murphy,21.29303319,John,Murphy,False
Patricia Turner,253.6494291,Patricia,Turner,True
Reginald Martinez,260.9501201,Reginald,Martinez,True
Stephanie Brewer,46.43427453,Stephanie,Brewer,False
Kimberly Cooper,223.6248014,Kimberly,Cooper,True
Vickie Stuart,99.05905827,Vickie,Stuart,False
Louis Williams,114.4329354,Louis,Williams,True
Anthony Tapia,183.3634671,Anthony,Tapia,True
Devin Pugh,162.5232565,Devin,Pugh,True
Sara Brown,157.8131238,Sara,Brown,True
Tanya Gonzales,27.83669992,Tanya,Gonzales,False
Nicole Thomas ,0.827942199,Nicole,Thomas ,False
William Ward,266.2845507,William,Ward,True
Ashley Cooper ,69.44262108,Ashley,Cooper ,False
Aaron Williams,107.6538823,Aaron,Williams,True
Michael Russell,274.0384647,Michael,Russell,True
Heather Robinson,12.94184911,Heather,Robinson,False
Rick Fritz,69.17701509,Rick,Fritz,False
Michael Hill,264.8877777,Michael,Hill,True
Ethan Garcia,185.9409439,Ethan,Garcia,True
Hector Yates,10.42055504,Hector,Yates,False
Brandon Willis,24.06700478,Brandon,Willis,False
Holly Parker,277.6591294,Holly,Parker,True
Karen Herring,116.916612,Karen,Herring,True
Michael Smith,33.44799229,Michael,Smith,False
Shawna Andrews,274.7344513,Shawna,Andrews,True
Ruben Lee,10.15776929,Ruben,Lee,False
Jennifer Taylor,60.77952648,Jennifer,Taylor,False
Veronica Obrien,212.6835987,Veronica,Obrien,True
Crystal Bryant,148.714562,Crystal,Bryant,True
Lori Guerrero,177.2928698,Lori,Guerrero,True
Adam Silva,204.4841277,Adam,Silva,True
Jose Mcbride,42.89423532,Jose,Mcbride,False
Ernest Simon,12.8484507,Ernest,Simon,False
Dana Hernandez,164.5007659,Dana,Hernandez,True
Lisa Hopkins,269.1158361,Lisa,Hopkins,True
Cory Riley,104.3195602,Cory,Riley,True
Danny Davenport,263.7355581,Danny,Davenport,True
Zachary Day ,259.7307972,Zachary,Day ,True
Amanda Bernard,240.5125811,Amanda,Bernard,True
Michelle Lopez ,123.5572597,Michelle,Lopez ,True
Molly Hodges,122.942149,Molly,Hodges,True
Tara Dudley,190.2781121,Tara,Dudley,True
Keith Walsh,229.3224534,Keith,Walsh,True
Matthew Barrett,203.4492239,Matthew,Barrett,True
Leslie Pierce,293.9357336,Leslie,Pierce,True
Jonathon Marsh,215.0848449,Jonathon,Marsh,True
Kristin Dillon,249.641034,Kristin,Dillon,True
Lauren Harris,110.4188048,Lauren,Harris,True
Sean Morales,236.936951,Sean,Morales,True
Stephanie Pierce,184.6969693,Stephanie,Pierce,True
Amanda Parker,265.7538269,Amanda,Parker,True
Patrick Johnson,195.188147,Patrick,Johnson,True
Jeffrey Lowery,105.5421187,Jeffrey,Lowery,True
Bethany Morales,35.32101518,Bethany,Morales,False
Andrea Dennis,175.2005078,Andrea,Dennis,True
John Mendoza,262.7952541,John,Mendoza,True
Kevin Campos,140.351546,Kevin,Campos,True
Katie Parks,235.7672262,Katie,Parks,True
Robert Johnson,249.5967381,Robert,Johnson,True
Lucas Graham,93.13959296,Lucas,Graham,False
Evan Anderson,261.9463998,Evan,Anderson,True
Donna Pineda,190.6311448,Donna,Pineda,True
Connie Berger,141.8925348,Connie,Berger,True
Todd Jordan,149.257265,Todd,Jordan,True
Arthur Hogan,214.1606004,Arthur,Hogan,True
Allison Baxter,150.4414677,Allison,Baxter,True
Connie Rogers,115.2425186,Connie,Rogers,True
Erin Berger,42.1905731,Erin,Berger,False
Christina Schneider,195.3549273,Christina,Schneider,True
Jeremy Krueger,34.08457452,Jeremy,Krueger,False
Michael Bailey,126.9175521,Michael,Bailey,True
Nancy Wood,87.0005467,Nancy,Wood,False
Ruben Wise,236.1625936,Ruben,Wise,True
Robert Thomas,1.175426149,Robert,Thomas,False
Heidi Elliott,202.7676815,Heidi,Elliott,True
Colleen Barnes,112.4460675,Colleen,Barnes,True
Evan Stephens,16.31834351,Evan,Stephens,False
Yvonne Terrell,253.6670795,Yvonne,Terrell,True
David Cooper,190.2239465,David,Cooper,True
Philip Hudson,74.56003818,Philip,Hudson,False
Ryan Miller,224.3280539,Ryan,Miller,True
Sierra Mcdaniel,28.43344697,Sierra,Mcdaniel,False
Michelle Benson,103.4879795,Michelle,Benson,True
Anthony Spencer,97.00705418,Anthony,Spencer,False
Brandon Harrison,186.4647297,Brandon,Harrison,True
Kayla Mendoza,49.49263966,Kayla,Mendoza,False
Wendy Smith,22.96637075,Wendy,Smith,False
Leslie Diaz,200.9823949,Leslie,Diaz,True
Robert Austin,18.7403859,Robert,Austin,False
Grant Snyder,31.61132475,Grant,Snyder,False
Lisa Tucker,10.85501411,Lisa,Tucker,False
Joseph Mcintyre,40.61343114,Joseph,Mcintyre,False
Cynthia Crawford,163.9863536,Cynthia,Crawford,True
Debra Reeves,264.5385546,Debra,Reeves,True
Brandi Jenkins,75.80811688,Brandi,Jenkins,False
Richard Terry,57.09148172,Richard,Terry,False
Laura Adams,79.97823475,Laura,Adams,False
Jeffery Coleman,160.2177849,Jeffery,Coleman,True
James Wright,197.5942474,James,Wright,True
Michael Baird,27.36696414,Michael,Baird,False
Andrea Campbell,102.862813,Andrea,Campbell,True
Melissa Donaldson,299.0421806,Melissa,Donaldson,True
Debra Brown,197.13954,Debra,Brown,True
Jesse Flores,55.22621765,Jesse,Flores,False
Keith White,96.4713786,Keith,White,False
Amy Haynes,23.77645827,Amy,Haynes,False
Nicole Watson,62.17613483,Nicole,Watson,False
Danny Bennett ,259.6518499,Danny,Bennett ,True
Isabel Young,215.7325161,Isabel,Young,True
Rebecca Guzman,125.2388105,Rebecca,Guzman,True
Jason Robinson,15.26988999,Jason,Robinson,False
Jason Carpenter,244.4002552,Jason,Carpenter,True
Teresa Warren,12.73833171,Teresa,Warren,False
Tammy Berg,14.18425361,Tammy,Berg,False
John Roberts,217.000161,John,Roberts,True
Allison Sloan,222.7228909,Allison,Sloan,True
Hannah Jones,135.3119207,Hannah,Jones,True
Gina Perez,52.41984972,Gina,Perez,False
Jennifer Wilson,278.3035455,Jennifer,Wilson,True
Donald Brown,174.5110373,Donald,Brown,True
Brianna Thomas,109.7649143,Brianna,Thomas,True
Jeffery Hicks,40.80233964,Jeffery,Hicks,False
Kristi Barrera,111.235732,Kristi,Barrera,True
Ashley Hall,11.00738203,Ashley,Hall,False
William Ross,246.7988508,William,Ross,True
Sharon Rogers,269.6445292,Sharon,Rogers,True
Samantha Reyes,285.1185899,Samantha,Reyes,True
Jesse Brown,223.7385934,Jesse,Brown,True
Sharon Carroll,259.0247174,Sharon,Carroll,True
Julia Mueller,179.2400548,Julia,Mueller,True
Amanda Adams,95.53072617,Amanda,Adams,False
Luis Beck,196.9478714,Luis,Beck,True
Gary Ryan,103.3722476,Gary,Ryan,True
Carrie Nelson,39.62851606,Carrie,Nelson,False
Dustin Cohen,134.8839555,Dustin,Cohen,True
Jacob Hood,223.0015524,Jacob,Hood,True
John Wright,23.16382223,John,Wright,False
Andrew Hansen,118.9450215,Andrew,Hansen,True
Tracy Charles,219.7192493,Tracy,Charles,True
Teresa Kane,72.66856659,Teresa,Kane,False
Steve Chavez,17.45069578,Steve,Chavez,False
Heather Miller,279.6719453,Heather,Miller,True
Kevin Carter,268.6486624,Kevin,Carter,True
Alec Davis,196.5012661,Alec,Davis,True
David Mitchell,65.46654262,David,Mitchell,False
Janet Ramsey,110.3349572,Janet,Ramsey,True
Joe Clark,159.2907416,Joe,Clark,True
Jared Stephens,187.1385115,Jared,Stephens,True
Ernest Fisher,167.7347056,Ernest,Fisher,True
Heather Anderson,54.28141313,Heather,Anderson,False
Robert White,64.13545631,Robert,White,False
Brenda Gonzales,246.2889222,Brenda,Gonzales,True
Brandon Johnson,64.2705519,Brandon,Johnson,False
Julia Price,102.1863472,Julia,Price,True
Bethany Keller,23.3006676,Bethany,Keller,False
Andrew Hughes,259.5314119,Andrew,Hughes,True
Kevin Cook,205.678264,Kevin,Cook,True
Jessica Lloyd,182.7867866,Jessica,Lloyd,True
Tiffany Mathews,255.389612,Tiffany,Mathews,True
Brenda Orr,164.1028403,Brenda,Orr,True
Raymond Bryant,203.9194426,Raymond,Bryant,True
Cynthia Hill,18.00711682,Cynthia,Hill,False
Brenda Martin,137.0769406,Brenda,Martin,True
Morgan Martin,30.24532805,Morgan,Martin,False
Kelly Jones,174.7610006,Kelly,Jones,True
Garrett Cortez,82.15377847,Garrett,Cortez,False
Sean Munoz,176.2986475,Sean,Munoz,True
Jennifer Kennedy,86.2756055,Jennifer,Kennedy,False
Ryan Rogers,295.5482423,Ryan,Rogers,True
Mary Moore,121.5477927,Mary,Moore,True
Kimberly Gomez,92.76134992,Kimberly,Gomez,False
Gregory Russell,249.1170454,Gregory,Russell,True
Jenna Conway,269.7399699,Jenna,Conway,True
Paula Taylor,146.3702895,Paula,Taylor,True
Sherry Davis,75.46719838,Sherry,Davis,False
Angela Pope,87.0866185,Angela,Pope,False
Alicia Petersen,40.53590012,Alicia,Petersen,False
Jerry Castillo,95.92622912,Jerry,Castillo,False
Mary Hernandez ,60.47897749,Mary,Hernandez ,False
Jessica Morton,70.52882232,Jessica,Morton,False
Derrick Lane,178.275985,Derrick,Lane,True
Jennifer Daniels,50.86728212,Jennifer,Daniels,False
Troy Taylor,257.7863815,Troy,Taylor,True
Travis Dixon,280.8080804,Travis,Dixon,True
Ana Garcia,186.2836961,Ana,Garcia,True
Robin Johns,223.8139842,Robin,Johns,True
Jacqueline Campbell,216.8275543,Jacqueline,Campbell,True
Sonya Oconnor,207.8371821,Sonya,Oconnor,True
Timothy Simmons,12.36549766,Timothy,Simmons,False
Nicholas Davenport,204.874313,Nicholas,Davenport,True
Ashley Norris,190.9811376,Ashley,Norris,True
Stephanie Ferguson,176.4478201,Stephanie,Ferguson,True
Stephen Gibson,281.9273558,Stephen,Gibson,True
Pamela Flores,267.4502766,Pamela,Flores,True
Alexandra Marshall,120.3599835,Alexandra,Marshall,True
Cynthia Burns,251.2562989,Cynthia,Burns,True
Vincent Robles,88.95926153,Vincent,Robles,False
Richard Randall,153.8003045,Richard,Randall,True
Lisa Christian,61.6355412,Lisa,Christian,False
Robert Butler,136.8308956,Robert,Butler,True
Wendy Nelson,225.8217721,Wendy,Nelson,True
Melinda Wang,160.0017419,Melinda,Wang,True
Jasmine Ramsey,105.7982641,Jasmine,Ramsey,True
Lori Wilson,293.5021497,Lori,Wilson,True
Jacob Marks,142.1962704,Jacob,Marks,True
Michael Smith,251.4505593,Michael,Smith,True
Thomas Mata,55.93532487,Thomas,Mata,False
Laura Ramos,93.29236862,Laura,Ramos,False
Sean White,240.5499275,Sean,White,True
Nathaniel Martin,67.5746927,Nathaniel,Martin,False
Richard Jones,9.800347835,Richard,Jones,False
William Beltran,93.86267343,William,Beltran,False
Joshua Beard,155.0016551,Joshua,Beard,True
Isabel Schmidt,151.7884437,Isabel,Schmidt,True
Albert Jefferson,7.324849522,Albert,Jefferson,False
Cynthia Cannon,190.4811968,Cynthia,Cannon,True
Ryan Miller,185.5386897,Ryan,Miller,True
Thomas Lyons,81.89970365,Thomas,Lyons,False
Michael Silva,274.019123,Michael,Silva,True
Donna Hill,72.13647466,Donna,Hill,False
Marcus Fisher,67.45343443,Marcus,Fisher,False
Dale Williams,286.2616053,Dale,Williams,True
Adam Smith,61.98255031,Adam,Smith,False
Jason Fritz,48.06669667,Jason,Fritz,False
Ann Williams,124.7300315,Ann,Williams,True
Roberta Hebert,69.11214832,Roberta,Hebert,False
Mallory Bennett,97.11298942,Mallory,Bennett,False
Jamie Bowman ,221.7137541,Jamie,Bowman ,True
Robert Rodriguez,58.69922245,Robert,Rodriguez,False
Brenda Martinez,100.915405,Brenda,Martinez,True
Jonathan Lowery,95.98905914,Jonathan,Lowery,False
Joshua Gordon,81.34162271,Joshua,Gordon,False
Jessica Ferguson,121.8177579,Jessica,Ferguson,True
Christopher Lee,16.01949687,Christopher,Lee,False
Carlos Powell,136.4061935,Carlos,Powell,True
Michael White,296.8779782,Michael,White,True
Melissa Patel,222.3379779,Melissa,Patel,True
Ryan Jimenez,8.806463395,Ryan,Jimenez,False
Jacob Jones,268.7896535,Jacob,Jones,True
Michele Walters,49.86105087,Michele,Walters,False
Lonnie Mccarty,268.5851476,Lonnie,Mccarty,True
Michelle Guerrero,22.68433563,Michelle,Guerrero,False
Gerald Stuart,281.1040514,Gerald,Stuart,True
Sarah Baker,121.093534,Sarah,Baker,True
Michelle Becker ,28.5247473,Michelle,Becker ,False
Jonathan Matthews,170.2977957,Jonathan,Matthews,True
Jacob Vaughan,45.98335043,Jacob,Vaughan,False
Tammy Thompson,185.445612,Tammy,Thompson,True
Jade Anderson,42.61384102,Jade,Anderson,False
Deborah Johnson,231.3035329,Deborah,Johnson,True
Austin Church,224.5294176,Austin,Church,True
Alyssa Ferguson,167.4634496,Alyssa,Ferguson,True
Nicholas Palmer,234.1983073,Nicholas,Palmer,True
David Anderson,126.5376126,David,Anderson,True
Connie English,71.14644248,Connie,English,False
Jeffrey Williams,196.5049461,Jeffrey,Williams,True
Jonathan Smith,45.5695152,Jonathan,Smith,False
Nicole Martinez,98.99699781,Nicole,Martinez,False
Matthew Fuentes,15.00357735,Matthew,Fuentes,False
Brian Castro,283.530583,Brian,Castro,True
Michael Washington,251.410972,Michael,Washington,True
Elizabeth George,119.9443045,Elizabeth,George,True
April Carpenter,97.13934044,April,Carpenter,False
Scott Jackson,66.00743436,Scott,Jackson,False
Christopher Johnson,194.5705341,Christopher,Johnson,True
Shelby Robles,251.0205577,Shelby,Robles,True
Alfred Price,44.88101459,Alfred,Price,False
Kathleen Bates,106.2687842,Kathleen,Bates,True
Dawn Lawson,141.070424,Dawn,Lawson,True
Valerie Calderon,165.5704164,Valerie,Calderon,True
Rachel Garcia,86.89703181,Rachel,Garcia,False
Sharon Singleton,178.253908,Sharon,Singleton,True
Patrick Madden,216.3499324,Patrick,Madden,True
Christina Simmons,243.9411562,Christina,Simmons,True
Sarah Smith,78.60291991,Sarah,Smith,False
Christina Hernandez,158.340668,Christina,Hernandez,True
William Scott,42.6357811,William,Scott,False
Katherine George,291.1982182,Katherine,George,True
Patricia Murray,240.7156421,Patricia,Murray,True
Angela Myers,287.6003604,Angela,Myers,True
Wayne Baker,3.161650812,Wayne,Baker,False
Kelsey King,104.5095017,Kelsey,King,True
Joseph Singleton,125.2038885,Joseph,Singleton,True
Haley Cox,243.064921,Haley,Cox,True
Amy Reed,13.4034733,Amy,Reed,False
Kelly Johnson,154.9458495,Kelly,Johnson,True
Luke Lyons,35.69136143,Luke,Lyons,False
Randy Johns,138.7662269,Randy,Johns,True
Joshua Hogan,188.5452453,Joshua,Hogan,True
Ricardo Leon,32.39762181,Ricardo,Leon,False
Wendy Perry ,150.7493531,Wendy,Perry ,True
Amy Decker,205.9183781,Amy,Decker,True
Karen Crane,161.1175036,Karen,Crane,True
Dan Sanders,88.36089031,Dan,Sanders,False
George Garcia,196.3710897,George,Garcia,True
Sherry Flores,176.1410839,Sherry,Flores,True
Timothy Boyle,244.4529757,Timothy,Boyle,True
Julia Patrick,121.7239919,Julia,Patrick,True
Joshua Clark,290.8588624,Joshua,Clark,True
Melissa Jackson,2.993787587,Melissa,Jackson,False
Elizabeth Estes,6.351425195,Elizabeth,Estes,False
Erin Clark,211.4611389,Erin,Clark,True
Cynthia Smith,270.1816099,Cynthia,Smith,True
Stacy Anderson,259.9778271,Stacy,Anderson,True
Elizabeth Brown,13.12619513,Elizabeth,Brown,False
Christine Murray,281.6024751,Christine,Murray,True
James Golden,62.2150147,James,Golden,False
Jeremy Butler,16.5737869,Jeremy,Butler,False
Matthew Andersen,275.7089613,Matthew,Andersen,True
Jonathan Parker,174.3661801,Jonathan,Parker,True
Richard Warren,182.5849371,Richard,Warren,True
Sandra Vargas,88.17070751,Sandra,Vargas,False
Kendra Martinez,288.9749105,Kendra,Martinez,True
Adam Foster,113.3350734,Adam,Foster,True
Thomas Fisher,261.3018639,Thomas,Fisher,True
Shelly Fritz,198.0635511,Shelly,Fritz,True
Maria Blanchard,92.48764037,Maria,Blanchard,False
Mandy Greer,256.7382349,Mandy,Greer,True
Martin Jones,249.6732518,Martin,Jones,True
Robert Morris,291.2869627,Robert,Morris,True
Taylor Lopez,199.7994875,Taylor,Lopez,True
Nicole Lewis,63.89710536,Nicole,Lewis,False
Christine Wright,276.383749,Christine,Wright,True
David Robinson,192.5576533,David,Robinson,True
Christopher Case,25.68763011,Christopher,Case,False
Mark Ward,136.7142552,Mark,Ward,True
Dana Phillips,100.5295944,Dana,Phillips,True
John Jensen,103.2854721,John,Jensen,True
Michelle Robinson,224.3184536,Michelle,Robinson,True
Michael Simmons,43.93832827,Michael,Simmons,False
Cynthia Ortiz ,178.7195497,Cynthia,Ortiz ,True
Luis Woods,183.705381,Luis,Woods,True
Mitchell Glover,220.6120498,Mitchell,Glover,True
Sarah Thompson,117.4197981,Sarah,Thompson,True
Jeffrey Macias,194.8399457,Jeffrey,Macias,True
Brian Drake,173.5510389,Brian,Drake,True
Julie Brown,91.19012588,Julie,Brown,False
Gregory Hayes,55.38220689,Gregory,Hayes,False
James Rice,151.830502,James,Rice,True
Gabriel Jackson,200.0509292,Gabriel,Jackson,True
Melissa Valdez,224.6518493,Melissa,Valdez,True
Thomas Mullen,207.2032153,Thomas,Mullen,True
Dawn Smith,51.30087598,Dawn,Smith,False
Lisa Glover,252.4407738,Lisa,Glover,True
Anna Austin,24.93407772,Anna,Austin,False
Katherine Pierce,227.4197253,Katherine,Pierce,True
Wayne Keller,146.35867,Wayne,Keller,True
Steven Morgan,11.67183166,Steven,Morgan,False
Zachary Thompson,205.6808433,Zachary,Thompson,True
Joel Clark,267.7132878,Joel,Clark,True
Matthew Gutierrez,20.37578051,Matthew,Gutierrez,False
Stephanie Mcdonald,3.404207994,Stephanie,Mcdonald,False
Robert Heath,140.4965692,Robert,Heath,True
Lindsey Gonzalez,50.65802478,Lindsey,Gonzalez,False
Deborah Olson,261.0152328,Deborah,Olson,True
Claire Reeves,227.8216553,Claire,Reeves,True
Brandy Watson,114.5335307,Brandy,Watson,True
Jason Wilson,175.7981929,Jason,Wilson,True
Heather Garcia,57.18282876,Heather,Garcia,False
Kathleen Chavez,262.816267,Kathleen,Chavez,True
Samantha Shepard,112.5848392,Samantha,Shepard,True
Shaun Dougherty,269.7757635,Shaun,Dougherty,True
Amber Young,207.4343409,Amber,Young,True
Jonathan Wilkerson,168.651313,Jonathan,Wilkerson,True
Robert Rivas,188.7133378,Robert,Rivas,True
Anthony Moore,250.6850286,Anthony,Moore,True
Jeffrey Hill,139.0495656,Jeffrey,Hill,True
Michael Love,240.6152512,Michael,Love,True
Amber Stone,175.5605692,Amber,Stone,True
Crystal Fletcher,259.5011926,Crystal,Fletcher,True
Amy Roach,121.2834283,Amy,Roach,True
Christy Gilbert,71.84900147,Christy,Gilbert,False
